,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,318.0,218.0,0.0,27.0,65.0,116.0,0.0,273.0
EPAD,721.0,313.0,94.0,0.0,4.0,37.0,4.0,64.0
NACC,163.0,34.0,28.0,16.0,10.0,84.0,66.0,105.0
EMIF,261.0,111.0,48.0,34.0,14.0,174.0,44.0,328.0
JADNI,60.0,22.0,7.0,0.0,11.0,13.0,5.0,79.0
