,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,285.0,144.0,1.0,16.0,61.0,161.0,0.0,349.0
EPAD,676.0,250.0,90.0,0.0,3.0,83.0,8.0,127.0
NACC,183.0,42.0,29.0,15.0,9.0,73.0,61.0,94.0
EMIF,304.0,84.0,101.0,14.0,12.0,166.0,107.0,226.0
JADNI,60.0,22.0,7.0,0.0,11.0,13.0,5.0,79.0
