,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,300.0,175.0,0.0,21.0,67.0,136.0,0.0,318.0
EPAD,722.0,174.0,2.0,49.0,41.0,131.0,2.0,116.0
NACC,185.0,44.0,40.0,11.0,6.0,55.0,65.0,100.0
EMIF,324.0,176.0,37.0,58.0,20.0,125.0,21.0,253.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
