,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,286.0,160.0,49.0,0.0,0.0,152.0,39.0,331.0
EPAD,639.0,224.0,84.0,0.0,4.0,119.0,13.0,154.0
NACC,173.0,53.0,41.0,18.0,9.0,56.0,54.0,102.0
EMIF,190.0,103.0,27.0,55.0,39.0,180.0,30.0,390.0
JADNI,61.0,28.0,8.0,0.0,11.0,12.0,5.0,72.0
