,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,294.0,161.0,0.0,21.0,67.0,142.0,0.0,332.0
EPAD,732.0,197.0,87.0,0.0,3.0,98.0,15.0,105.0
NACC,189.0,25.0,16.0,21.0,19.0,94.0,47.0,95.0
EMIF,335.0,131.0,95.0,20.0,8.0,131.0,63.0,231.0
JADNI,60.0,13.0,16.0,0.0,1.0,23.0,13.0,71.0
