,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,312.0,170.0,5.0,9.0,38.0,165.0,0.0,318.0
EPAD,639.0,223.0,85.0,0.0,3.0,120.0,13.0,154.0
NACC,189.0,39.0,18.0,25.0,19.0,79.0,41.0,96.0
EMIF,264.0,172.0,51.0,47.0,19.0,137.0,26.0,298.0
JADNI,58.0,15.0,9.0,0.0,10.0,19.0,5.0,81.0
