,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,279.0,156.0,0.0,35.0,84.0,126.0,0.0,337.0
EPAD,732.0,197.0,86.0,0.0,3.0,98.0,16.0,105.0
NACC,165.0,37.0,36.0,15.0,7.0,72.0,62.0,112.0
EMIF,218.0,79.0,56.0,22.0,13.0,201.0,119.0,306.0
JADNI,50.0,5.0,7.0,0.0,7.0,30.0,8.0,90.0
