,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,321.0,235.0,0.0,29.0,63.0,113.0,0.0,256.0
EPAD,639.0,222.0,85.0,0.0,3.0,119.0,14.0,155.0
NACC,214.0,24.0,8.0,27.0,26.0,88.0,36.0,83.0
EMIF,247.0,131.0,37.0,47.0,17.0,165.0,36.0,334.0
JADNI,59.0,19.0,10.0,0.0,8.0,17.0,5.0,79.0
