,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,256.0,160.0,60.0,0.0,0.0,127.0,49.0,365.0
EPAD,1083.0,35.0,14.0,2.0,2.0,93.0,0.0,8.0
NACC,175.0,28.0,12.0,26.0,20.0,99.0,43.0,103.0
EMIF,343.0,147.0,48.0,35.0,17.0,144.0,45.0,235.0
JADNI,61.0,18.0,10.0,0.0,7.0,19.0,5.0,77.0
