,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,258.0,108.0,0.0,18.0,73.0,175.0,0.0,385.0
EPAD,722.0,171.0,2.0,52.0,41.0,131.0,2.0,116.0
NACC,163.0,38.0,16.0,26.0,20.0,84.0,43.0,116.0
EMIF,272.0,111.0,46.0,33.0,21.0,170.0,53.0,308.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
