,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,266.0,127.0,1.0,11.0,53.0,169.0,0.0,390.0
EPAD,639.0,223.0,85.0,0.0,3.0,120.0,13.0,154.0
NACC,211.0,25.0,8.0,27.0,27.0,92.0,35.0,81.0
EMIF,311.0,78.0,37.0,33.0,24.0,223.0,58.0,250.0
JADNI,58.0,17.0,8.0,0.0,11.0,15.0,5.0,83.0
