,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,303.0,124.0,2.0,16.0,57.0,188.0,0.0,327.0
EPAD,942.0,114.0,11.0,6.0,6.0,116.0,2.0,40.0
NACC,182.0,42.0,41.0,11.0,7.0,60.0,63.0,100.0
EMIF,334.0,170.0,61.0,34.0,12.0,122.0,39.0,242.0
JADNI,60.0,22.0,7.0,0.0,11.0,13.0,5.0,79.0
