,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,295.0,174.0,0.0,27.0,76.0,128.0,0.0,317.0
EPAD,676.0,249.0,90.0,0.0,3.0,82.0,9.0,128.0
NACC,178.0,38.0,25.0,29.0,12.0,68.0,51.0,105.0
EMIF,348.0,125.0,129.0,12.0,10.0,123.0,90.0,177.0
JADNI,60.0,18.0,11.0,0.0,6.0,18.0,6.0,78.0
