,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,307.0,260.0,0.0,42.0,52.0,98.0,0.0,258.0
EPAD,990.0,125.0,12.0,7.0,5.0,68.0,0.0,30.0
NACC,199.0,45.0,24.0,23.0,12.0,82.0,39.0,82.0
EMIF,273.0,208.0,28.0,96.0,24.0,104.0,17.0,264.0
JADNI,58.0,19.0,11.0,0.0,7.0,17.0,5.0,80.0
