,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,289.0,156.0,0.0,20.0,67.0,147.0,0.0,338.0
EPAD,966.0,39.0,6.0,3.0,9.0,191.0,0.0,23.0
NACC,172.0,50.0,35.0,19.0,8.0,55.0,60.0,107.0
EMIF,228.0,47.0,46.0,23.0,21.0,242.0,105.0,302.0
JADNI,59.0,15.0,9.0,0.0,10.0,18.0,5.0,81.0
