,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,270.0,131.0,1.0,10.0,51.0,167.0,0.0,387.0
EPAD,733.0,197.0,85.0,0.0,3.0,98.0,16.0,105.0
NACC,190.0,42.0,23.0,36.0,16.0,59.0,49.0,91.0
EMIF,231.0,56.0,37.0,25.0,23.0,238.0,93.0,311.0
JADNI,58.0,17.0,8.0,0.0,11.0,15.0,5.0,83.0
