,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,288.0,153.0,0.0,22.0,68.0,148.0,0.0,338.0
EPAD,639.0,223.0,85.0,0.0,3.0,120.0,13.0,154.0
NACC,155.0,34.0,37.0,15.0,7.0,77.0,66.0,115.0
EMIF,279.0,132.0,32.0,54.0,35.0,160.0,29.0,293.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
