,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,268.0,119.0,0.0,18.0,70.0,170.0,0.0,372.0
EPAD,906.0,31.0,6.0,2.0,9.0,251.0,0.0,32.0
NACC,153.0,82.0,18.0,48.0,15.0,41.0,39.0,110.0
EMIF,238.0,152.0,42.0,52.0,26.0,151.0,29.0,324.0
JADNI,61.0,18.0,10.0,0.0,7.0,19.0,5.0,77.0
