,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,268.0,110.0,0.0,36.0,98.0,162.0,0.0,343.0
EPAD,638.0,220.0,85.0,0.0,3.0,120.0,14.0,157.0
NACC,191.0,34.0,27.0,18.0,14.0,70.0,58.0,94.0
EMIF,241.0,76.0,109.0,21.0,16.0,160.0,129.0,262.0
JADNI,61.0,18.0,10.0,0.0,7.0,19.0,5.0,77.0
