,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,268.0,101.0,15.0,0.0,14.0,217.0,11.0,391.0
EPAD,770.0,145.0,27.0,5.0,3.0,170.0,10.0,107.0
NACC,189.0,43.0,21.0,23.0,16.0,66.0,49.0,99.0
EMIF,351.0,173.0,54.0,42.0,19.0,115.0,28.0,232.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
