,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,275.0,250.0,51.0,0.0,2.0,98.0,23.0,318.0
EPAD,1120.0,11.0,2.0,1.0,1.0,99.0,0.0,3.0
NACC,189.0,55.0,38.0,19.0,8.0,51.0,52.0,94.0
EMIF,201.0,43.0,69.0,17.0,13.0,236.0,133.0,302.0
JADNI,50.0,5.0,9.0,0.0,7.0,25.0,7.0,94.0
