,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,258.0,76.0,13.0,0.0,15.0,251.0,8.0,396.0
EPAD,844.0,188.0,32.0,8.0,0.0,94.0,6.0,65.0
NACC,198.0,44.0,27.0,15.0,14.0,62.0,57.0,89.0
EMIF,287.0,213.0,57.0,45.0,16.0,106.0,24.0,266.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
