,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,289.0,148.0,1.0,18.0,60.0,157.0,0.0,344.0
EPAD,732.0,197.0,87.0,0.0,3.0,98.0,15.0,105.0
NACC,183.0,33.0,30.0,18.0,14.0,73.0,60.0,95.0
EMIF,240.0,106.0,157.0,19.0,12.0,123.0,112.0,245.0
JADNI,62.0,26.0,9.0,0.0,10.0,15.0,5.0,70.0
