,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,263.0,92.0,10.0,0.0,20.0,213.0,9.0,410.0
EPAD,724.0,38.0,0.0,185.0,128.0,132.0,0.0,30.0
NACC,178.0,50.0,26.0,16.0,9.0,61.0,52.0,114.0
EMIF,268.0,207.0,26.0,92.0,27.0,107.0,14.0,273.0
JADNI,50.0,3.0,9.0,0.0,5.0,32.0,9.0,89.0
