,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,293.0,161.0,0.0,22.0,68.0,141.0,0.0,332.0
EPAD,691.0,176.0,80.0,0.0,3.0,139.0,22.0,126.0
NACC,221.0,35.0,23.0,15.0,13.0,77.0,51.0,71.0
EMIF,253.0,140.0,24.0,71.0,42.0,151.0,19.0,314.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
