,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,268.0,103.0,11.0,0.0,21.0,210.0,6.0,398.0
EPAD,766.0,45.0,0.0,205.0,106.0,91.0,0.0,24.0
NACC,176.0,46.0,26.0,17.0,9.0,63.0,57.0,112.0
EMIF,337.0,122.0,87.0,25.0,12.0,141.0,67.0,223.0
JADNI,59.0,16.0,13.0,0.0,4.0,21.0,7.0,77.0
