,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,266.0,121.0,0.0,18.0,68.0,168.0,0.0,376.0
EPAD,698.0,284.0,91.0,0.0,3.0,61.0,7.0,93.0
NACC,162.0,36.0,26.0,36.0,20.0,68.0,58.0,100.0
EMIF,361.0,139.0,95.0,27.0,11.0,118.0,58.0,205.0
JADNI,54.0,19.0,16.0,0.0,7.0,15.0,6.0,80.0
