,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,287.0,163.0,1.0,14.0,52.0,146.0,0.0,354.0
EPAD,905.0,32.0,6.0,4.0,10.0,250.0,0.0,30.0
NACC,160.0,33.0,30.0,16.0,7.0,82.0,62.0,116.0
EMIF,285.0,118.0,52.0,29.0,19.0,169.0,49.0,293.0
JADNI,56.0,12.0,14.0,0.0,3.0,23.0,7.0,82.0
