,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,326.0,134.0,3.0,7.0,34.0,197.0,0.0,316.0
EPAD,724.0,94.0,0.0,128.0,85.0,133.0,0.0,73.0
NACC,180.0,37.0,27.0,18.0,12.0,70.0,58.0,104.0
EMIF,255.0,43.0,62.0,15.0,13.0,224.0,131.0,271.0
JADNI,53.0,16.0,19.0,0.0,3.0,20.0,8.0,78.0
