,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,296.0,141.0,0.0,33.0,80.0,147.0,0.0,320.0
EPAD,637.0,219.0,85.0,0.0,4.0,121.0,13.0,158.0
NACC,189.0,34.0,22.0,25.0,15.0,72.0,50.0,99.0
EMIF,231.0,83.0,42.0,23.0,12.0,208.0,67.0,348.0
JADNI,60.0,21.0,8.0,0.0,11.0,13.0,5.0,79.0
