,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,264.0,106.0,0.0,35.0,105.0,160.0,0.0,347.0
EPAD,639.0,223.0,85.0,0.0,3.0,120.0,13.0,154.0
NACC,217.0,35.0,10.0,35.0,26.0,78.0,30.0,75.0
EMIF,270.0,138.0,81.0,23.0,10.0,151.0,54.0,287.0
JADNI,51.0,7.0,6.0,0.0,11.0,22.0,7.0,93.0
