,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,263.0,206.0,32.0,0.0,6.0,114.0,11.0,385.0
EPAD,676.0,250.0,90.0,0.0,3.0,83.0,8.0,127.0
NACC,170.0,48.0,26.0,19.0,9.0,62.0,53.0,119.0
EMIF,240.0,78.0,91.0,14.0,11.0,187.0,99.0,294.0
JADNI,59.0,18.0,11.0,0.0,6.0,19.0,6.0,78.0
