,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,259.0,184.0,27.0,0.0,8.0,126.0,7.0,406.0
EPAD,722.0,170.0,2.0,53.0,41.0,132.0,1.0,116.0
NACC,201.0,41.0,14.0,22.0,6.0,91.0,49.0,82.0
EMIF,289.0,176.0,81.0,25.0,6.0,127.0,43.0,267.0
JADNI,57.0,17.0,8.0,0.0,11.0,16.0,5.0,83.0
