,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,255.0,101.0,1.0,8.0,54.0,182.0,0.0,416.0
EPAD,639.0,222.0,85.0,0.0,4.0,119.0,13.0,155.0
NACC,156.0,71.0,25.0,18.0,10.0,55.0,49.0,122.0
EMIF,298.0,85.0,84.0,17.0,9.0,180.0,89.0,252.0
JADNI,61.0,14.0,14.0,0.0,4.0,22.0,8.0,74.0
