,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,254.0,96.0,0.0,15.0,76.0,179.0,0.0,397.0
EPAD,676.0,250.0,90.0,0.0,3.0,83.0,8.0,127.0
NACC,180.0,31.0,18.0,34.0,28.0,78.0,41.0,96.0
EMIF,344.0,115.0,100.0,24.0,13.0,136.0,67.0,215.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
