,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,319.0,196.0,0.0,49.0,81.0,115.0,0.0,257.0
EPAD,676.0,249.0,90.0,0.0,3.0,83.0,8.0,128.0
NACC,201.0,33.0,18.0,17.0,19.0,79.0,48.0,91.0
EMIF,350.0,113.0,93.0,15.0,7.0,153.0,90.0,193.0
JADNI,60.0,29.0,8.0,0.0,10.0,12.0,5.0,73.0
