,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,216.0,160.0,45.0,0.0,2.0,121.0,23.0,450.0
EPAD,913.0,24.0,7.0,1.0,3.0,263.0,2.0,24.0
NACC,191.0,37.0,32.0,17.0,14.0,64.0,59.0,92.0
EMIF,319.0,157.0,72.0,23.0,10.0,131.0,58.0,244.0
JADNI,48.0,5.0,9.0,0.0,7.0,27.0,7.0,94.0
