,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,321.0,199.0,0.0,44.0,76.0,117.0,0.0,260.0
EPAD,771.0,94.0,0.0,81.0,57.0,161.0,0.0,73.0
NACC,182.0,40.0,32.0,11.0,7.0,65.0,67.0,102.0
EMIF,273.0,187.0,57.0,46.0,16.0,127.0,28.0,280.0
JADNI,59.0,21.0,9.0,0.0,10.0,13.0,5.0,80.0
