,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,206.0,100.0,71.0,0.0,0.0,139.0,79.0,422.0
EPAD,639.0,224.0,83.0,0.0,4.0,118.0,13.0,156.0
NACC,166.0,36.0,27.0,36.0,20.0,63.0,58.0,100.0
EMIF,289.0,182.0,66.0,40.0,19.0,127.0,36.0,255.0
JADNI,46.0,19.0,24.0,0.0,3.0,13.0,8.0,84.0
