,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,282.0,128.0,11.0,0.0,23.0,194.0,6.0,373.0
EPAD,724.0,95.0,0.0,128.0,85.0,133.0,0.0,72.0
NACC,187.0,48.0,20.0,36.0,25.0,71.0,34.0,85.0
EMIF,289.0,185.0,46.0,64.0,23.0,116.0,36.0,255.0
JADNI,61.0,16.0,12.0,0.0,5.0,21.0,6.0,76.0
