,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,263.0,98.0,0.0,23.0,86.0,184.0,0.0,363.0
EPAD,676.0,250.0,90.0,0.0,3.0,83.0,8.0,127.0
NACC,181.0,41.0,9.0,32.0,23.0,78.0,40.0,102.0
EMIF,209.0,89.0,25.0,59.0,39.0,189.0,31.0,373.0
JADNI,61.0,25.0,11.0,0.0,6.0,17.0,6.0,71.0
