,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,275.0,164.0,0.0,26.0,68.0,130.0,0.0,354.0
EPAD,639.0,223.0,85.0,0.0,3.0,120.0,13.0,154.0
NACC,178.0,54.0,43.0,15.0,9.0,53.0,61.0,93.0
EMIF,270.0,119.0,36.0,47.0,24.0,174.0,35.0,309.0
JADNI,56.0,21.0,12.0,0.0,10.0,12.0,6.0,80.0
