,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,276.0,140.0,49.0,0.0,0.0,162.0,39.0,351.0
EPAD,639.0,223.0,85.0,0.0,4.0,119.0,13.0,154.0
NACC,192.0,52.0,29.0,17.0,11.0,62.0,51.0,92.0
EMIF,321.0,122.0,74.0,27.0,15.0,152.0,59.0,244.0
JADNI,53.0,13.0,7.0,0.0,10.0,19.0,6.0,89.0
