,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,256.0,107.0,0.0,21.0,81.0,168.0,0.0,384.0
EPAD,845.0,187.0,32.0,8.0,0.0,95.0,5.0,65.0
NACC,189.0,29.0,33.0,13.0,15.0,75.0,69.0,83.0
EMIF,254.0,237.0,50.0,51.0,18.0,96.0,27.0,281.0
JADNI,58.0,10.0,15.0,0.0,3.0,23.0,9.0,79.0
