,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,285.0,143.0,0.0,18.0,65.0,158.0,0.0,348.0
EPAD,848.0,85.0,10.0,4.0,8.0,210.0,3.0,69.0
NACC,175.0,44.0,37.0,23.0,9.0,61.0,56.0,101.0
EMIF,280.0,160.0,38.0,56.0,23.0,143.0,24.0,290.0
JADNI,59.0,20.0,8.0,1.0,13.0,14.0,5.0,77.0
