,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,280.0,123.0,11.0,0.0,23.0,196.0,6.0,378.0
EPAD,848.0,84.0,10.0,4.0,8.0,210.0,3.0,70.0
NACC,184.0,26.0,7.0,34.0,28.0,98.0,38.0,91.0
EMIF,276.0,126.0,35.0,52.0,30.0,167.0,30.0,298.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
