,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,244.0,96.0,38.0,0.0,3.0,191.0,32.0,413.0
EPAD,723.0,315.0,94.0,0.0,3.0,36.0,4.0,62.0
NACC,189.0,37.0,36.0,39.0,30.0,62.0,35.0,78.0
EMIF,267.0,123.0,50.0,28.0,11.0,169.0,47.0,319.0
JADNI,52.0,3.0,9.0,0.0,5.0,30.0,9.0,89.0
