,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,300.0,183.0,1.0,12.0,50.0,137.0,0.0,334.0
EPAD,639.0,223.0,85.0,0.0,3.0,120.0,13.0,154.0
NACC,168.0,39.0,13.0,45.0,32.0,89.0,33.0,87.0
EMIF,233.0,42.0,51.0,23.0,22.0,235.0,113.0,295.0
JADNI,60.0,19.0,10.0,0.0,8.0,16.0,5.0,79.0
