,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,287.0,163.0,1.0,14.0,52.0,146.0,0.0,354.0
EPAD,942.0,115.0,10.0,6.0,6.0,116.0,2.0,40.0
NACC,163.0,33.0,32.0,13.0,8.0,79.0,67.0,111.0
EMIF,221.0,135.0,66.0,40.0,34.0,140.0,54.0,324.0
JADNI,61.0,13.0,15.0,0.0,2.0,24.0,12.0,70.0
