,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,263.0,97.0,0.0,24.0,87.0,184.0,0.0,362.0
EPAD,1083.0,35.0,14.0,2.0,2.0,93.0,0.0,8.0
NACC,172.0,36.0,34.0,20.0,7.0,66.0,68.0,103.0
EMIF,331.0,157.0,60.0,42.0,33.0,127.0,38.0,226.0
JADNI,59.0,21.0,9.0,0.0,10.0,13.0,5.0,80.0
