,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,277.0,117.0,11.0,0.0,23.0,199.0,6.0,384.0
EPAD,733.0,197.0,86.0,0.0,3.0,98.0,15.0,105.0
NACC,172.0,48.0,32.0,17.0,9.0,59.0,57.0,112.0
EMIF,308.0,186.0,50.0,45.0,14.0,122.0,28.0,261.0
JADNI,60.0,18.0,10.0,0.0,7.0,20.0,5.0,77.0
