,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,256.0,105.0,0.0,21.0,81.0,168.0,0.0,386.0
EPAD,845.0,188.0,32.0,8.0,0.0,95.0,5.0,64.0
NACC,196.0,35.0,26.0,20.0,12.0,66.0,58.0,93.0
EMIF,312.0,96.0,83.0,21.0,14.0,170.0,74.0,244.0
JADNI,57.0,28.0,12.0,0.0,10.0,11.0,6.0,73.0
