,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,254.0,113.0,38.0,0.0,1.0,183.0,36.0,392.0
EPAD,920.0,16.0,7.0,1.0,2.0,272.0,5.0,14.0
NACC,189.0,41.0,32.0,13.0,15.0,71.0,57.0,88.0
EMIF,208.0,77.0,21.0,64.0,59.0,197.0,33.0,355.0
JADNI,52.0,5.0,7.0,0.0,10.0,25.0,7.0,91.0
