,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,294.0,160.0,0.0,22.0,68.0,142.0,0.0,331.0
EPAD,639.0,224.0,84.0,0.0,4.0,118.0,13.0,155.0
NACC,180.0,64.0,33.0,21.0,9.0,50.0,43.0,106.0
EMIF,305.0,148.0,54.0,39.0,16.0,144.0,35.0,273.0
JADNI,60.0,20.0,17.0,0.0,2.0,20.0,8.0,70.0
