,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,257.0,93.0,0.0,12.0,71.0,186.0,0.0,398.0
EPAD,698.0,284.0,91.0,0.0,3.0,61.0,7.0,93.0
NACC,176.0,48.0,26.0,19.0,9.0,63.0,51.0,114.0
EMIF,306.0,125.0,44.0,40.0,32.0,173.0,37.0,257.0
JADNI,47.0,4.0,7.0,0.0,8.0,29.0,8.0,94.0
