,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,321.0,219.0,0.0,24.0,62.0,117.0,0.0,274.0
EPAD,676.0,250.0,90.0,0.0,4.0,81.0,9.0,127.0
NACC,187.0,28.0,30.0,16.0,14.0,76.0,66.0,89.0
EMIF,202.0,219.0,55.0,47.0,44.0,101.0,31.0,315.0
JADNI,61.0,19.0,9.0,0.0,10.0,16.0,5.0,77.0
