,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,303.0,175.0,0.0,18.0,63.0,140.0,0.0,318.0
EPAD,698.0,284.0,91.0,0.0,3.0,60.0,8.0,93.0
NACC,187.0,36.0,32.0,20.0,14.0,65.0,57.0,95.0
EMIF,238.0,163.0,114.0,29.0,21.0,119.0,62.0,268.0
JADNI,61.0,22.0,14.0,0.0,4.0,19.0,6.0,71.0
