,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,294.0,155.0,0.0,21.0,67.0,144.0,0.0,336.0
EPAD,771.0,95.0,0.0,81.0,57.0,161.0,0.0,72.0
NACC,170.0,27.0,11.0,32.0,25.0,96.0,41.0,104.0
EMIF,381.0,96.0,69.0,13.0,11.0,188.0,74.0,182.0
JADNI,60.0,19.0,9.0,0.0,10.0,17.0,5.0,77.0
