,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,269.0,205.0,38.0,0.0,3.0,127.0,13.0,362.0
EPAD,760.0,160.0,11.0,15.0,15.0,158.0,2.0,116.0
NACC,177.0,39.0,31.0,16.0,7.0,65.0,61.0,110.0
EMIF,186.0,108.0,23.0,63.0,43.0,175.0,28.0,388.0
JADNI,60.0,16.0,12.0,0.0,5.0,22.0,6.0,76.0
