,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,330.0,198.0,0.0,34.0,65.0,129.0,0.0,261.0
EPAD,676.0,249.0,90.0,0.0,3.0,83.0,8.0,128.0
NACC,182.0,60.0,39.0,16.0,9.0,50.0,56.0,94.0
EMIF,286.0,158.0,34.0,64.0,25.0,139.0,19.0,289.0
JADNI,61.0,13.0,15.0,0.0,2.0,24.0,12.0,70.0
