,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,272.0,130.0,0.0,19.0,71.0,164.0,0.0,361.0
EPAD,723.0,317.0,94.0,0.0,3.0,36.0,4.0,60.0
NACC,187.0,38.0,11.0,37.0,25.0,78.0,38.0,92.0
EMIF,324.0,186.0,45.0,54.0,19.0,117.0,22.0,247.0
JADNI,59.0,20.0,8.0,1.0,13.0,14.0,5.0,77.0
