,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,256.0,95.0,0.0,14.0,74.0,182.0,0.0,396.0
EPAD,844.0,187.0,32.0,8.0,0.0,96.0,5.0,65.0
NACC,185.0,48.0,44.0,11.0,7.0,53.0,64.0,94.0
EMIF,305.0,186.0,34.0,67.0,27.0,118.0,17.0,260.0
JADNI,61.0,13.0,15.0,0.0,2.0,24.0,12.0,70.0
