,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,279.0,113.0,22.0,0.0,7.0,210.0,15.0,371.0
EPAD,771.0,94.0,0.0,81.0,57.0,161.0,0.0,73.0
NACC,166.0,44.0,24.0,17.0,9.0,73.0,57.0,116.0
EMIF,315.0,106.0,83.0,21.0,9.0,159.0,75.0,246.0
JADNI,61.0,13.0,15.0,0.0,2.0,24.0,12.0,70.0
