,A-T-N-,A-T+N+,A-T-N+,A-T+N-,A+T+N-,A+T-N-,A+T-N+,A+T+N+
ADNI,261.0,102.0,0.0,15.0,68.0,182.0,0.0,389.0
EPAD,847.0,84.0,10.0,4.0,8.0,211.0,3.0,70.0
NACC,165.0,34.0,40.0,14.0,3.0,75.0,72.0,103.0
EMIF,172.0,88.0,27.0,53.0,42.0,198.0,31.0,403.0
JADNI,57.0,14.0,8.0,0.0,10.0,20.0,6.0,82.0
